Record ID,Incident Year,Incident Month,Incident Day,Operator,Aircraft ,Engines,Engine Type,Airport,State,FAA Region,Warning Issued,Flight Phase,Visibility,Precipitation,Height,Height Bands,Speed,Speed Bands,Species Name,Species Quantity,Flight Impact,Aircraft Damage,Engine Ingested
113302,1991,12,9,Privately Owned,MOONEY-20B/C,1,A,Philadelphia Intl,PA,AEA,No,CLIMB,NIGHT,NONE,600,Medium Altitude,80,Low Speed,Gull,2-10,NONE,No,No
129846,1991,12,10,Aloha Air Cargo,B-737-200,2,D,Lihue Arpt,HI,AWP,Unknown,LANDING ROLL,UNKNOWN,NONE,0,On Ground,0,Stationary,Unknown Bird,1,NONE,No,No
110602,1991,12,10,Privately Owned,C-172,1,A,Hartford-Brainard Arpt,CT,ANE,Yes,TAKEOFF RUN,DAY,NONE,0,On Ground,55,Low Speed,Gull,1,NONE,Yes,No
101837,1991,12,10,Privately Owned,C-414,2,A,Mcnary Fld Arpt,OR,ANM,Unknown,APPROACH,DUSK,NONE,0,On Ground,0,Stationary,Unknown Medium Bird,1,NONE,Yes,No
102058,1991,12,10,Privately Owned,PA-31T CHEYENNE,2,C,Beverly Municipal Arpt,MA,ANE,Unknown,CLIMB,UNKNOWN,NONE,0,On Ground,0,Stationary,Unknown Medium Bird,1,NONE,No,No
110897,1991,12,10,Aloha Airlines,B-737,2,D,Hilo Intl Arpt,HI,AWP,No,CLIMB,NIGHT,RAIN,200,Low Altitude,170,Medium Speed,Unknown Small Bird,1,NONE,Yes,No
100748,1991,12,10,United Airlines,B-757-200,2,D,San Francisco Intl Arpt,CA,AWP,No,APPROACH,NIGHT,NONE,100,Low Altitude,130,Medium Speed,Gull,2-10,NONE,No,No
109053,1991,12,10,Privately Owned,PA-32,1,A,Peter O Knight Arpt,FL,ASO,No,DESCENT,DAY,NONE,1200,Medium Altitude,0,Stationary,New World Vultures,2-10,NONE,No,No
105644,1991,12,10,Ups Airlines,DC-8-70,4,D,Hartsfield - Jackson Atlanta Intl Arpt,GA,ASO,No,APPROACH,DAY,NONE,200,Low Altitude,145,Medium Speed,European Starling,11-100,NONE,No,No
2376,1991,12,10,Military,T-37B,0,NA,Phoenix-Mesa Gateway,AZ,AWP,Unknown,LANDING ROLL,DAY,NONE,0,On Ground,100,Low Speed,Unknown Medium Bird,2-10,NONE,No,No
115297,1991,12,10,Unknown,C-650,2,D,Ronald Reagan Washington National Arpt,DC,AEA,Yes,APPROACH,DAY,NONE,50,Low Altitude,130,Medium Speed,Ring-Billed Gull,1,NONE,No,No
110713,1991,12,11,American Airlines,MD-80,2,D,Chicago O'Hare Intl Arpt,IL,AGL,Unknown,CLIMB,DAY,NONE,0,On Ground,0,Stationary,Unknown Medium Bird,1,PRECAUTIONARY LANDING,No,Yes
100655,1991,12,11,1Us Airways,B-737,2,D,Pittsburgh Intl Arpt,PA,AEA,Unknown,LANDING ROLL,NIGHT,NONE,0,On Ground,0,Stationary,White-Tailed Deer,1,NONE,No,No
107601,1991,12,11,United Airlines,DC-10-10,3,D,Chicago O'Hare Intl Arpt,IL,AGL,Unknown,TAKEOFF RUN,DAY,NONE,0,On Ground,159,Medium Speed,American Crow,2-10,ENGINE SHUTDOWN,Yes,Yes
102027,1991,12,12,Delta Air Lines,MD-88,2,D,El Paso Intl Arpt,TX,ASW,Unknown,CLIMB,DAY,NONE,0,On Ground,0,Stationary,Unknown Medium Bird,1,NONE,No,No
102017,1991,12,12,Business,DA-50 FALCON,3,D,Morristown Municipal Arpt,NJ,AEA,Unknown,LANDING ROLL,NIGHT,NONE,0,On Ground,0,Stationary,White-Tailed Deer,1,NONE,Yes,No
105622,1991,12,12,Nashville Eagle,SHORTS 360,2,C,Stewart Intl Airport,NY,AEA,Unknown,TAKEOFF RUN,NIGHT,NONE,0,On Ground,0,Stationary,White-Tailed Deer,1,NONE,No,No
103166,1991,12,12,Privately Owned,BE-35,1,A,Danbury Municipal Arpt,CT,ANE,Unknown,TAXI,NIGHT,NONE,0,On Ground,0,Stationary,White-Tailed Deer,1,NONE,No,No
103493,1991,12,12,American Airlines,B-757-200,2,D,Sacramento Intl,CA,AWP,Yes,APPROACH,NIGHT,FOG,1500,Medium Altitude,130,Medium Speed,Unknown Large Bird,2-10,NONE,No,No
106664,1991,12,12,1Us Airways,B-737,2,D,Memphis Intl,TN,ASO,No,DESCENT,NIGHT,NONE,15000,High Altitude,320,High Speed,Unknown Large Bird,1,NONE,Yes,No
115145,1991,12,12,United Airlines,B-727,3,D,Louisville Intl Arpt-Standiford Field,KY,ASO,Yes,LANDING ROLL,NIGHT,RAIN,0,On Ground,100,Low Speed,Unknown Small Bird,1,NONE,No,No
102275,1991,12,12,American Airlines,DC-10,3,D,Dallas/Fort Worth Intl Arpt,TX,ASW,Unknown,APPROACH,NIGHT,NONE,0,On Ground,0,Stationary,Unknown Medium Bird,1,NONE,No,No
117674,1991,12,12,Business,PA-60 600,2,A,Burke Lakefront,OH,AGL,Yes,TAKEOFF RUN,DAY,NONE,0,On Ground,0,Stationary,Owls,1,NONE,No,No
104034,1991,12,12,American Airlines,B-727-200,3,D,Tampa Intl,FL,ASO,No,TAKEOFF RUN,DAY,NONE,0,On Ground,100,Low Speed,Gull,1,ABORTED TAKEOFF,No,No
127743,1991,12,13,United Airlines,B-727-200,3,D,Sacramento Intl,CA,AWP,Unknown,APPROACH,UNKNOWN,NONE,0,On Ground,0,Stationary,Unknown Medium Bird,1,NONE,No,No
101257,1991,12,13,Business,C-152,1,A,Barkley Regional Arpt,KY,ASO,No,APPROACH,NIGHT,NONE,1400,Medium Altitude,0,Stationary,Canada Goose,1,NONE,Yes,No
2377,1991,12,13,Military,T-38A,0,NA,Lubbock Preston Smith Intl Arpt,TX,ASW,Unknown,APPROACH,DAY,NONE,1000,Medium Altitude,180,Medium Speed,Unknown Medium Bird,1,NONE,No,No
107904,1991,12,13,Southwest Airlines,B-737-300,2,D,Louie Armstrong New Orleans Intl Arpt,LA,ASW,Yes,CLIMB,NIGHT,NONE,200,Low Altitude,140,Medium Speed,Unknown Small Bird,1,NONE,No,No
114360,1991,12,13,Business,C-402,2,A,Spirit Of St Louis,MO,ACE,No,TAKEOFF RUN,DAY,NONE,0,On Ground,0,Stationary,Hawk,1,NONE,No,No
101974,1991,12,13,Ups Airlines,B-757-200,2,D,Portland Intl (Or),OR,ANM,Unknown,APPROACH,NIGHT,NONE,1000,Medium Altitude,140,Medium Speed,Unknown Medium Bird,1,NONE,No,No
105334,1991,12,14,Mesa Airlines,BE-1900,2,C,Pueblo Memorial Arpt,CO,ANM,Unknown,DESCENT,DAY,NONE,0,On Ground,0,Stationary,Unknown Medium Bird,1,NONE,No,No
104596,1991,12,14,American Airlines,DC-10-10,3,D,La Guardia Arpt,NY,AEA,No,APPROACH,NIGHT,FOG,300,Low Altitude,140,Medium Speed,Duck,1,NONE,No,No
102690,1991,12,14,United Airlines,DC-10-10,3,D,Denver Stapleton Arpt,CO,ANM,Unknown,LANDING ROLL,NIGHT,NONE,0,On Ground,0,Stationary,Unknown Large Bird,1,NONE,No,No
106891,1991,12,14,Alaska Airlines,MD-83,2,D,Spokane International,WA,ANM,Unknown,APPROACH,DAY,NONE,0,On Ground,0,Stationary,Gray Partridge,2-10,NONE,Yes,No
105474,1991,12,14,American Airlines,B-727,3,D,Memphis Intl,TN,ASO,Yes,DESCENT,DAY,NONE,4000,High Altitude,200,Medium Speed,Duck,1,NONE,No,No
100868,1991,12,15,American Airlines,B-727,3,D,Dallas/Fort Worth Intl Arpt,TX,ASW,Yes,APPROACH,DAY,NONE,500,Low Altitude,137,Medium Speed,Gull,1,NONE,No,No
105187,1991,12,15,United Airlines,B-737-300,2,D,Sacramento Intl,CA,AWP,No,LANDING ROLL,NIGHT,FOG,0,On Ground,115,Medium Speed,Ring-Necked Pheasant,2-10,NONE,No,No
113997,1991,12,15,Privately Owned,C-172,1,A,Palo Alto Arpt Of Santa Clara County,CA,AWP,No,APPROACH,NIGHT,NONE,200,Low Altitude,65,Low Speed,Unknown Medium Bird,2-10,NONE,No,No
103043,1991,12,16,Business Express,SAAB-340,2,C,General Edward Lawrence Logan Intl Arpt,MA,ANE,Unknown,APPROACH,DAY,NONE,0,On Ground,0,Stationary,Unknown Medium Bird,1,NONE,No,No
107948,1991,12,16,American Airlines,MD-80,2,D,Norfolk Intl,VA,AEA,No,APPROACH,NIGHT,NONE,500,Low Altitude,130,Medium Speed,Gull,1,NONE,No,No
108686,1991,12,17,Business,B-727,3,D,General Edward Lawrence Logan Intl Arpt,MA,ANE,Unknown,LANDING ROLL,DAWN,NONE,0,On Ground,0,Stationary,Unknown Medium Bird,1,NONE,No,No
129847,1991,12,17,Unknown,UNKNOWN,0,NA,Lihue Arpt,HI,AWP,Unknown,UNKNOWN,UNKNOWN,NONE,0,On Ground,0,Stationary,Zebra Dove,1,NONE,No,No
100373,1991,12,17,Government,BELL-206,1,F,Unknown,UNKNOWN,NA,No,EN ROUTE,DAY,NONE,300,Low Altitude,80,Low Speed,New World Vultures,1,ENGINE SHUTDOWN,Yes,Yes
104308,1991,12,17,American Airlines,MD-80,2,D,Bradley Intl,CT,ANE,No,CLIMB,DAY,NONE,17500,High Altitude,320,High Speed,Unknown Small Bird,1,NONE,No,No
2379,1991,12,17,Military,T-38A,0,NA,Roswell Intl Air Center,NM,ASW,Unknown,CLIMB,DAY,NONE,100,Low Altitude,160,Medium Speed,Unknown Medium Bird,1,NONE,No,No
101333,1991,12,17,Phi Inc,SIKORSKY S-76,2,F,Unknown,UNKNOWN,NA,No,EN ROUTE,NIGHT,NONE,1700,Medium Altitude,140,Medium Speed,Unknown Large Bird,1,NONE,Yes,No
108466,1991,12,17,Privately Owned,PA-28,1,A,Unknown,UNKNOWN,NA,Yes,EN ROUTE,DAY,NONE,2000,Medium Altitude,105,Medium Speed,New World Vultures,1,PRECAUTIONARY LANDING,Yes,No
2378,1991,12,17,Military,T-38A,0,NA,Phoenix-Mesa Gateway,AZ,AWP,Unknown,APPROACH,DAY,NONE,100,Low Altitude,155,Medium Speed,Unknown Medium Bird,2-10,NONE,No,No
5382,1991,12,18,Military,T-38A,0,NA,Sheppard Afb/Wichita Falls Muni Arpt,TX,ASW,Yes,APPROACH,DAY,NONE,200,Low Altitude,160,Medium Speed,Unknown Medium Bird,2-10,NONE,Yes,No
112553,1991,12,18,Unknown,C-310,2,A,Southern Wisconsin Regional Arpt,WI,AGL,No,APPROACH,DAY,NONE,50,Low Altitude,90,Low Speed,Sparrow,2-10,NONE,No,No
129848,1991,12,18,Unknown,UNKNOWN,0,NA,Lihue Arpt,HI,AWP,Unknown,UNKNOWN,UNKNOWN,NONE,0,On Ground,0,Stationary,Zebra Dove,1,NONE,No,No
104524,1991,12,18,Hawaiian Air,DC-9-50,2,D,Lihue Arpt,HI,AWP,Yes,APPROACH,DAY,NONE,25,Low Altitude,125,Medium Speed,Spotted Dove,1,NONE,No,No
106640,1991,12,18,Business,SIKORSKY S-76,2,F,Unknown,UNKNOWN,NA,Unknown,EN ROUTE,DAY,NONE,1400,Medium Altitude,150,Medium Speed,Gull,1,NONE,Yes,No
104626,1991,12,18,Air Canada,B-767,2,D,Southwest Florida Intl Arpt,FL,ASO,Yes,LANDING ROLL,DAY,NONE,0,On Ground,0,Stationary,Gull,1,NONE,No,No
105957,1991,12,18,Aloha Airlines,B-737-200,2,D,Lihue Arpt,HI,AWP,Yes,APPROACH,DAY,NONE,10,Low Altitude,135,Medium Speed,Pacific Golden-Plover,1,NONE,No,No
102283,1991,12,19,Nashville Eagle,MERLIN III,2,C,Norman Y. Mineta San Jose Intl Arpt,CA,AWP,Yes,APPROACH,NIGHT,NONE,500,Low Altitude,140,Medium Speed,Unknown Large Bird,1,NONE,Yes,No
110376,1991,12,19,1Us Airways,FOKKER F100,2,D,Norfolk Intl,VA,AEA,No,LANDING ROLL,NIGHT,NONE,0,On Ground,0,Stationary,Rock Pigeon,1,NONE,No,No
109109,1991,12,19,Southwest Airlines,B-737-300,2,D,Lubbock Preston Smith Intl Arpt,TX,ASW,No,CLIMB,DAY,FOG,100,Low Altitude,160,Medium Speed,Gull,2-10,NONE,No,No
103838,1991,12,19,Aloha Airlines,B-737-200,2,D,Lihue Arpt,HI,AWP,Yes,TAKEOFF RUN,DAY,NONE,0,On Ground,140,Medium Speed,Unknown Medium Bird,1,NONE,No,No
2380,1991,12,19,Military,T-38A,0,NA,Castle Arpt,CA,AWP,Unknown,CLIMB,DAY,NONE,10,Low Altitude,0,Stationary,Unknown Medium Bird,2-10,NONE,Yes,Yes
107677,1991,12,20,American Airlines,MD-80,2,D,Dallas/Fort Worth Intl Arpt,TX,ASW,Unknown,APPROACH,DAY,NONE,0,On Ground,0,Stationary,Unknown Medium Bird,1,NONE,No,No
129852,1991,12,20,Unknown,UNKNOWN,0,NA,Lihue Arpt,HI,AWP,Unknown,UNKNOWN,UNKNOWN,NONE,0,On Ground,0,Stationary,Munias,1,NONE,No,No
112661,1991,12,20,Continental Airlines,B-727,3,D,George Bush Intercontinental/ Houston Arpt,TX,ASW,Yes,LANDING ROLL,DAY,NONE,0,On Ground,0,Stationary,Gull,2-10,NONE,No,No
104494,1991,12,21,American Airlines,B-727-200,3,D,Dallas/Fort Worth Intl Arpt,TX,ASW,No,CLIMB,NIGHT,FOG,4400,High Altitude,250,High Speed,Unknown Medium Bird,1,PRECAUTIONARY LANDING,Yes,No
103538,1991,12,21,Aloha Airlines,B-737-200,2,D,Lihue Arpt,HI,AWP,Yes,LANDING ROLL,DAY,NONE,0,On Ground,120,Medium Speed,Unknown Small Bird,1,NONE,No,No
104010,1991,12,21,Phi Inc,BELL-206,1,F,Oil Rig,UNKNOWN,NA,No,TAKEOFF RUN,DAY,NONE,0,On Ground,0,Stationary,Gull,1,ABORTED TAKEOFF,No,No
103910,1991,12,22,United Airlines,DC-10-10,3,D,Lihue Arpt,HI,AWP,Yes,LANDING ROLL,NIGHT,NONE,0,On Ground,110,Medium Speed,Barn Owl,1,NONE,No,No
107655,1991,12,22,Delta Air Lines,B-727,3,D,General Edward Lawrence Logan Intl Arpt,MA,ANE,Unknown,APPROACH,DAY,NONE,0,On Ground,0,Stationary,Unknown Medium Bird,1,NONE,No,No
108062,1991,12,22,Delta Air Lines,B-737,2,D,Dallas/Fort Worth Intl Arpt,TX,ASW,Unknown,CLIMB,DUSK,NONE,0,On Ground,0,Stationary,Unknown Medium Bird,1,NONE,No,No
2381,1991,12,23,Military,A-10A,2,D,Alexandria Intl,LA,ASW,Unknown,TAKEOFF RUN,DAY,NONE,0,On Ground,135,Medium Speed,Unknown Medium Bird,1,NONE,No,No
107183,1991,12,23,Southwest Airlines,B-737-300,2,D,Louie Armstrong New Orleans Intl Arpt,LA,ASW,Yes,APPROACH,NIGHT,NONE,4000,High Altitude,250,High Speed,"Ducks, Geese, Swans",2-10,NONE,Yes,No
105185,1991,12,23,Business,C-172,1,A,Toledo Suburban Arpt,MI,AGL,No,APPROACH,DUSK,NONE,1900,Medium Altitude,105,Medium Speed,Canada Goose,1,PRECAUTIONARY LANDING,Yes,No
103944,1991,12,23,1Us Airways,B-737-400,2,D,Dallas/Fort Worth Intl Arpt,TX,ASW,No,CLIMB,DAY,NONE,200,Low Altitude,170,Medium Speed,Gull,11-100,PRECAUTIONARY LANDING,Yes,Yes
5383,1991,12,23,Military,C-130,4,C,Eglin Air Force Base/Destin-Fort Walton Beach Airport,FL,ASO,Yes,APPROACH,DAY,NONE,50,Low Altitude,120,Medium Speed,Unknown Medium Bird,1,NONE,No,No
129849,1991,12,23,Unknown,UNKNOWN,0,NA,Lihue Arpt,HI,AWP,Unknown,UNKNOWN,UNKNOWN,NONE,0,On Ground,0,Stationary,Munias,1,NONE,No,No
125918,1991,12,23,United Airlines,B-737-200,2,D,Louie Armstrong New Orleans Intl Arpt,LA,ASW,Unknown,TAKEOFF RUN,UNKNOWN,NONE,0,On Ground,0,Stationary,Unknown Medium Bird,1,NONE,Yes,Yes
103104,1991,12,24,Delta Air Lines,MD-88,2,D,Albany Intl,NY,AEA,No,APPROACH,DAY,NONE,50,Low Altitude,145,Medium Speed,Unknown Small Bird,1,NONE,No,No
126716,1991,12,24,United Airlines,B-737-300,2,D,Unknown,UNKNOWN,NA,Unknown,UNKNOWN,UNKNOWN,NONE,0,On Ground,0,Stationary,Unknown Medium Bird,1,NONE,Yes,No
105876,1991,12,24,Sierra Pacific Airlines,B-737-300,2,D,Seattle-Tacoma Intl,WA,ANM,Unknown,APPROACH,DAY,NONE,0,On Ground,0,Stationary,Gull,1,NONE,No,Yes
102941,1991,12,24,Aloha Airlines,B-737-300,2,D,Lihue Arpt,HI,AWP,Yes,TAKEOFF RUN,DAY,NONE,0,On Ground,140,Medium Speed,Pacific Golden-Plover,2-10,NONE,No,No
129850,1991,12,24,Unknown,UNKNOWN,0,NA,Lihue Arpt,HI,AWP,Unknown,UNKNOWN,UNKNOWN,NONE,0,On Ground,0,Stationary,Munias,1,NONE,No,No
103171,1991,12,24,American Airlines,MD-80,2,D,San Antonio Intl,TX,ASW,No,APPROACH,NIGHT,NONE,3000,High Altitude,180,Medium Speed,Unknown Medium Bird,1,NONE,No,No
104179,1991,12,25,Delta Air Lines,B-727,3,D,General Edward Lawrence Logan Intl Arpt,MA,ANE,Unknown,CLIMB,DAY,NONE,0,On Ground,0,Stationary,Unknown Medium Bird,1,NONE,No,No
110175,1991,12,25,Westair Commuter,BA-31 JETSTR,2,C,Rogue Valley Intl - Medford Arpt,OR,ANM,No,APPROACH,DAY,NONE,1740,Medium Altitude,110,Medium Speed,Unknown Small Bird,1,NONE,No,No
106431,1991,12,26,Horizon Air,MERLIN III,2,C,Pocatello Regional Arpt,ID,ANM,Unknown,TAKEOFF RUN,NIGHT,NONE,0,On Ground,0,Stationary,Coyote,1,ABORTED TAKEOFF,No,No
104651,1991,12,26,Nashville Eagle,BA-31 JETSTR,2,C,Wilmington Intl,NC,ASO,No,APPROACH,DAY,NONE,60,Low Altitude,120,Medium Speed,Blackbird,2-10,NONE,No,No
128052,1991,12,26,United Airlines,DC-10-10,3,D,Denver Stapleton Arpt,CO,ANM,Unknown,TAXI,UNKNOWN,NONE,0,On Ground,0,Stationary,Unknown Medium Bird,1,OTHER,No,No
105626,1991,12,26,Business,GULFSTREAM II,2,D,Sacramento Intl,CA,AWP,No,APPROACH,DUSK,NONE,1200,Medium Altitude,180,Medium Speed,Duck,1,NONE,No,No
2154,1991,12,27,Military,T-38A,0,NA,Phoenix-Mesa Gateway,AZ,AWP,Unknown,APPROACH,DAY,NONE,2100,High Altitude,160,Medium Speed,Unknown Medium Bird,1,NONE,No,No
129851,1991,12,27,Unknown,UNKNOWN,0,NA,Lihue Arpt,HI,AWP,Unknown,UNKNOWN,UNKNOWN,NONE,0,On Ground,0,Stationary,Pacific Golden-Plover,1,NONE,No,No
106005,1991,12,27,American Airlines,B-727-200,3,D,Savannah/Hilton Head Intl Arpt,GA,ASO,Yes,APPROACH,DAY,FOG,20,Low Altitude,147,Medium Speed,Gull,1,NONE,No,No
128623,1991,12,27,Business,C-402,2,A,Capital City Arpt (Pa),PA,AEA,Unknown,APPROACH,DAY,NONE,0,On Ground,0,Stationary,Unknown Medium Bird,1,NONE,Yes,No
107905,1991,12,28,United Airlines,DC-10-10,3,D,Portland Intl (Or),OR,ANM,No,CLIMB,DAY,NONE,500,Low Altitude,170,Medium Speed,Geese,2-10,PRECAUTIONARY LANDING,Yes,Yes
105526,1991,12,29,Southwest Airlines,B-737-300,2,D,William P Hobby Arpt,TX,ASW,No,LANDING ROLL,DAY,NONE,0,On Ground,60,Low Speed,Dove,2-10,NONE,No,No
100599,1991,12,29,Canadian Airlines,B-737,2,D,St. Pete-Clearwater Intl Arpt,FL,ASO,No,TAKEOFF RUN,DAY,NONE,0,On Ground,0,Stationary,Unknown Medium Bird,1,NONE,No,No
104874,1991,12,30,Intl Air Service,BE-90  KING,2,C,Sacramento Intl,CA,AWP,Yes,CLIMB,DAY,NONE,600,Medium Altitude,130,Medium Speed,Unknown Medium Bird,2-10,NONE,Yes,No
126988,1991,12,30,Business,DA-10 FALCON,2,D,Charleston Executive Arpt,SC,ASO,Unknown,TAKEOFF RUN,NIGHT,NONE,0,On Ground,0,Stationary,White-Tailed Deer,1,ABORTED TAKEOFF,Yes,No
113875,1991,12,30,American Airlines,B-727-200,3,D,Washington Dulles Intl Arpt,DC,AEA,No,APPROACH,DAY,NONE,100,Low Altitude,140,Medium Speed,Blackbird,2-10,NONE,No,No
104880,1991,12,30,Business,CITATION II,2,D,Angelina County,TX,ASW,No,TAKEOFF RUN,DAY,NONE,0,On Ground,80,Low Speed,Turkey Vulture,2-10,ABORTED TAKEOFF,Yes,Yes
120737,1991,12,30,Japan Airlines,B-747-400,4,D,Grant County Arpt,WA,ANM,Unknown,LOCAL,UNKNOWN,NONE,0,On Ground,0,Stationary,Unknown Medium Bird,1,NONE,Yes,Yes
106145,1991,12,30,1Us Airways,MD-82,2,D,Pittsburgh Intl Arpt,PA,AEA,No,TAKEOFF RUN,DAY,NONE,0,On Ground,0,Stationary,Unknown Medium Bird,2-10,NONE,No,No
105991,1991,12,31,Horizon Air,SA227 AC METRO III,2,C,Seattle-Tacoma Intl,WA,ANM,No,APPROACH,DAWN,NONE,300,Low Altitude,120,Medium Speed,Unknown Small Bird,1,NONE,Yes,Yes
107773,1991,12,31,1Us Airways,DC-9-30,2,D,Pittsburgh Intl Arpt,PA,AEA,No,APPROACH,DAY,NONE,0,On Ground,140,Medium Speed,European Starling,1,NONE,No,No
111579,1991,12,31,Pinnacle,SAAB-340,2,C,Shreveport Regional,LA,ASW,No,CLIMB,DUSK,NONE,20,Low Altitude,100,Low Speed,European Starling,1,PRECAUTIONARY LANDING,No,No
105992,1992,1,1,Westair Commuter,BA-31 JETSTR,2,C,Sacramento Intl,CA,AWP,Yes,APPROACH,NIGHT,NONE,600,Medium Altitude,130,Medium Speed,Unknown Medium Bird,1,NONE,Yes,No
124015,1992,1,1,Delta Air Lines,MD-88,2,D,Orlando Intl,FL,ASO,Unknown,APPROACH,DAY,NONE,500,Low Altitude,0,Stationary,Gull,2-10,NONE,Yes,No
115063,1992,1,1,Business,PA-28,1,A,Glasgow Municipal Arpt,KY,ASO,Unknown,APPROACH,NIGHT,NONE,0,On Ground,0,Stationary,White-Tailed Deer,1,OTHER,Yes,No
102445,1992,1,2,Ata Airlines,B-757-200,2,D,Indianapolis Intl Arpt,IN,AGL,No,CLIMB,DAY,FOG,250,Low Altitude,150,Medium Speed,Unknown Small Bird,11-100,PRECAUTIONARY LANDING,Yes,No
108237,1992,1,2,Unknown Commercial,SAAB-340,2,C,"Baton Rouge Metropolitan, Ryan Field",LA,ASW,Unknown,TAKEOFF RUN,DUSK,NONE,0,On Ground,0,Stationary,Purple Martin,1,NONE,No,No
2156,1992,1,2,Military,F-16,0,NA,Fort Smith Regional Arpt,AR,ASW,Unknown,APPROACH,DAY,NONE,200,Low Altitude,160,Medium Speed,Gull,2-10,NONE,No,Yes
108236,1992,1,2,Trans States Airlines,BA-31 JETSTR,2,C,Abraham Lincoln Capital Arpt,IL,AGL,No,APPROACH,DAY,FOG,25,Low Altitude,115,Medium Speed,Gull,2-10,NONE,No,No
2155,1992,1,2,Military,F-16,0,NA,Bill And  Hillary Clinton Natl Arpt/Adams Field,AR,ASW,Unknown,APPROACH,DAY,NONE,200,Low Altitude,170,Medium Speed,Unknown Medium Bird,2-10,NONE,Yes,Yes
111562,1992,1,2,American Airlines,B-757-200,2,D,Sacramento Intl,CA,AWP,Unknown,TAKEOFF RUN,DAWN,NONE,0,On Ground,0,Stationary,Unknown Medium Bird,2-10,PRECAUTIONARY LANDING,Yes,Yes
104578,1992,1,2,American Airlines,MD-80,2,D,Norman Y. Mineta San Jose Intl Arpt,CA,AWP,Yes,APPROACH,DAY,NONE,300,Low Altitude,110,Medium Speed,Gull,1,NONE,No,No
102046,1992,1,2,Business,DORNIER 228,2,C,General Edward Lawrence Logan Intl Arpt,MA,ANE,Yes,TAKEOFF RUN,DAY,NONE,0,On Ground,50,Low Speed,Snowy Owl,1,ABORTED TAKEOFF,Yes,Yes
102389,1992,1,3,American Airlines,DC-10-30,3,D,Dallas/Fort Worth Intl Arpt,TX,ASW,No,TAKEOFF RUN,NIGHT,NONE,0,On Ground,110,Medium Speed,Unknown Medium Bird,1,NONE,No,No
101453,1992,1,3,American Airlines,B-727,3,D,Orlando Intl,FL,ASO,No,CLIMB,DAY,NONE,500,Low Altitude,160,Medium Speed,Unknown Medium Bird,1,NONE,No,No
105299,1992,1,3,Delta Air Lines,MD-88,2,D,Monroe Regional Arpt,LA,ASW,No,LANDING ROLL,DAY,NONE,0,On Ground,0,Stationary,Hawk,1,NONE,No,No
125827,1992,1,3,Trans World Airlines,B-727,3,D,Orlando Intl,FL,ASO,Unknown,TAKEOFF RUN,DAY,NONE,0,On Ground,0,Stationary,Gull,1,NONE,No,No
103322,1992,1,3,Emery Worldwide,B-727,3,D,Roanoke Regnl Arpt/Woodrum Field,VA,AEA,No,APPROACH,DAY,RAIN,0,On Ground,120,Medium Speed,Unknown Medium Bird,1,NONE,No,No
129854,1992,1,4,Unknown,UNKNOWN,0,NA,Lihue Arpt,HI,AWP,Unknown,UNKNOWN,UNKNOWN,NONE,0,On Ground,0,Stationary,Zebra Dove,1,NONE,No,No
129853,1992,1,4,Unknown,UNKNOWN,0,NA,Lihue Arpt,HI,AWP,Unknown,UNKNOWN,UNKNOWN,NONE,0,On Ground,0,Stationary,Munias,1,NONE,No,No
102521,1992,1,4,Privately Owned,GRUMAMER AA5,1,A,Cottage Grove State Arpt,OR,ANM,Unknown,APPROACH,DUSK,NONE,4,Low Altitude,80,Low Speed,Grouse,1,NONE,Yes,No
112529,1992,1,4,Southwest Airlines,B-737-200,2,D,Albuquerque Intl Sunport,NM,ASW,No,TAKEOFF RUN,DAY,NONE,0,On Ground,100,Low Speed,Sparrow,2-10,NONE,No,No
107222,1992,1,4,1Us Airways,B-737-300,2,D,Richmond Intl,VA,AEA,No,APPROACH,DAY,RAIN,25,Low Altitude,100,Low Speed,Gull,2-10,NONE,Yes,Yes
126426,1992,1,4,Thai Airways Intl,DC-10-30,3,D,Seattle-Tacoma Intl,WA,ANM,Unknown,CLIMB,UNKNOWN,NONE,0,On Ground,0,Stationary,Unknown Medium Bird,1,PRECAUTIONARY LANDING,Yes,Yes
103317,1992,1,5,Skywest Airlines,SA227 AC METRO III,2,C,Sacramento Intl,CA,AWP,Yes,DESCENT,NIGHT,NONE,2500,High Altitude,170,Medium Speed,Unknown Large Bird,1,NONE,Yes,No
127462,1992,1,5,Unknown,UNKNOWN,0,NA,Seattle-Tacoma Intl,WA,ANM,Unknown,UNKNOWN,UNKNOWN,NONE,0,On Ground,0,Stationary,Coyote,1,NONE,No,No
113943,1992,1,5,Business,BE-200 KING,2,C,Kentucky Dam State Park,KY,ASO,No,APPROACH,DAY,NONE,20,Low Altitude,90,Low Speed,Canada Goose,1,NONE,Yes,No
121061,1992,1,6,Unknown,UNKNOWN,0,NA,Sarasota-Bradenton Intl Arpt,FL,ASO,Unknown,UNKNOWN,UNKNOWN,NONE,0,On Ground,0,Stationary,American Kestrel,1,NONE,No,No
128287,1992,1,6,United Airlines,B-737-300,2,D,Chicago O'Hare Intl Arpt,IL,AGL,Unknown,APPROACH,UNKNOWN,NONE,0,On Ground,0,Stationary,Unknown Medium Bird,1,NONE,Yes,No
102803,1992,1,6,Pan Am Express,BA-31 JETSTR,2,C,Miami Intl,FL,ASO,Yes,APPROACH,DAY,NONE,4,Low Altitude,110,Medium Speed,Egret,1,NONE,No,No
